int_rate,s_int_rate,dti,s_dti,loan_amnt,s_loan_amnt,installment,s_installment,annual_inc,s_annual_inc,default
11.99,-0.20264834521430392,38.5,0.8578846854843981,2000.0,-1.415180550051432,66.42,-1.4113478526269687,41000.0,-0.7061728544520417,0
9.75,-0.6661548905183688,28.92,0.43206951257310977,9600.0,-0.5974096576283533,308.64,-0.518475319751281,50000.0,-0.5332580946641329,1
13.67,0.14498156376374471,13.23,-0.2653250660258584,7000.0,-0.8771733839836171,238.13,-0.778389622009826,72000.0,-0.11057757073813368,0
18.99,1.2458096088608985,24.41,0.23160746353032155,15000.0,-0.016361918275113095,389.03,-0.22214131381503904,62000.0,-0.3027050816135879,1
9.16,-0.7882392037904217,11.5,-0.34222070789814746,8000.0,-0.769571950770054,255.0,-0.7162033466006407,59884.0,-0.343359262914834,0
11.99,-0.20264834521430392,28.69,0.42184639255540657,16500.0,0.1450402315452314,547.96,0.36370721912994125,62000.0,-0.3027050816135879,0
17.27,0.8899027972881347,18.04,-0.051528512612153125,35000.0,2.1356667459961467,1252.56,2.9610071393025508,90000.0,0.23525194883768388,1
8.39,-0.9475695787386939,23.21,0.17826944604665287,15000.0,-0.016361918275113095,472.75,0.08646775419071032,62000.0,-0.3027050816135879,0
16.29,0.6871186837176062,8.59,-0.47156540029604405,25000.0,1.0596524138605168,882.51,1.5969270435604646,150000.0,1.3880170140904091,0
8.39,-0.9475695787386939,16.3,-0.12886863796347264,24000.0,0.9520509806469539,491.13,0.1542201988866691,95000.0,0.331315704275411,0
14.46,0.3084503900093749,22.09,0.12848729639522874,4000.0,-1.1999776836243061,137.61,-1.148926931086963,20000.0,-1.1096406272904955,0
14.46,0.3084503900093749,26.82,0.3387279819766895,8000.0,-0.769571950770054,275.22,-0.6416682850254345,60000.0,-0.3411305837886787,0
5.32,-1.5828218528831044,9.58,-0.42756153587201734,6000.0,-0.9847748171971801,180.69,-0.9901252271967614,75000.0,-0.05293931747549741,0
15.31,0.48433457014707804,21.66,0.10937450679691413,34500.0,2.0818660293893654,826.38,1.390020366695167,75000.0,-0.05293931747549741,0
16.29,0.6871186837176062,33.06,0.6160856728917667,20000.0,0.5216452477927019,489.45,0.1480273747795303,90000.0,0.23525194883768388,1
18.25,1.0926869108586632,16.83,-0.10531101357485242,24900.0,1.0488922705391606,635.69,0.6870979684866587,54143.0,-0.45365966690843224,1
5.32,-1.5828218528831044,4.97,-0.6324684197051113,6000.0,-0.9847748171971801,180.69,-0.9901252271967614,50000.0,-0.5332580946641329,0
5.32,-1.5828218528831044,21.02,0.08092756413895748,17000.0,0.1988409481520129,511.96,0.2310038454055386,56700.0,-0.4045326623775786,0
14.46,0.3084503900093749,17.25,-0.0866427074555683,10000.0,-0.5543690843429281,344.02,-0.3880573930187989,38000.0,-0.763811107714678,0
15.31,0.48433457014707804,22.69,0.15515630513706313,24000.0,0.9520509806469539,574.88,0.4629398530371887,100000.0,0.4273794597131381,1
6.49,-1.3407224519876775,15.44,-0.16709421716010195,10000.0,-0.5543690843429281,306.45,-0.5265481083195155,84000.0,0.11997544231241138,0
5.32,-1.5828218528831044,12.68,-0.2897716573725399,5000.0,-1.092376250410743,150.58,-1.1011168544979213,80000.0,0.043124437962229686,0
9.16,-0.7882392037904217,14.43,-0.21198704854218975,10000.0,-0.5543690843429281,318.75,-0.48120778896367794,250000.0,3.3092921228449517,0
7.89,-1.051030861172637,3.37,-0.7035857763500027,20000.0,0.5216452477927019,625.72,0.6503465063746505,90000.0,0.23525194883768388,0
9.75,-0.6661548905183688,8.29,-0.4848999046669612,8000.0,-0.769571950770054,257.2,-0.7080936959841494,120000.0,0.8116344814640465,0
7.89,-1.051030861172637,22.03,0.12582039552104535,10000.0,-0.5543690843429281,312.86,-0.5029195353869205,45000.0,-0.62932185010186,0
5.32,-1.5828218528831044,12.02,-0.3191075669885577,15000.0,-0.016361918275113095,451.73,0.00898372875496206,122500.0,0.85966635918291,0
6.49,-1.3407224519876775,14.97,-0.1879849406745388,21600.0,0.6938075409344027,661.93,0.783823983112445,65000.0,-0.24506682835095162,0
18.99,1.2458096088608985,36.64,0.7752107583847117,17550.0,0.25802173641947257,455.17,0.02166427335529384,48800.0,-0.5563133959691874,1
9.16,-0.7882392037904217,21.83,0.11693072594043379,4000.0,-1.1999776836243061,127.5,-1.186194461874566,52000.0,-0.4948325924890421,1
6.49,-1.3407224519876775,15.71,-0.15509316322627642,17000.0,0.1988409481520129,520.96,0.2641796888366394,100000.0,0.4273794597131381,0
9.16,-0.7882392037904217,18.07,-0.05019506217506136,33500.0,1.9742645961758023,1067.79,2.2799070736620553,252500.0,3.357324000563815,1
19.53,1.3575477938895577,19.18,-0.0008573960026678459,35000.0,2.1356667459961467,1292.36,3.107718091364529,140000.0,1.195889503214955,0
8.39,-0.9475695787386939,9.52,-0.4302284367462008,8500.0,-0.7157712341632726,267.9,-0.6686513043493966,73000.0,-0.09136481965058825,0
5.32,-1.5828218528831044,15.39,-0.16931663455525475,18000.0,0.3064423813655759,542.07,0.3419954727066988,165000.0,1.6762082804035905,0
18.99,1.2458096088608985,11.27,-0.3524438279158506,11300.0,-0.4144872211652962,414.16,-0.1295069865457546,35360.0,-0.8145327705857979,0
10.75,-0.4592323256504828,24.01,0.2138281243690987,7200.0,-0.8556530973409044,234.87,-0.7904066497415356,40000.0,-0.7253856055395871,0
17.27,0.8899027972881347,29.04,0.4374033143214765,13150.0,-0.21542456972020463,328.73,-0.444419464803413,32894.0,-0.8619114147676848,0
10.75,-0.4592323256504828,22.25,0.1355990320597179,15150.0,-0.000221703293078645,494.2,0.16553684770150007,40994.0,-0.706288130958567,1
12.99,0.004274219653582201,35.53,0.7258730922123181,9200.0,-0.6404502309137785,309.95,-0.5136463914296431,20000.0,-1.1096406272904955,0
9.75,-0.6661548905183688,18.62,-0.025748470828379843,27450.0,1.3232759252337463,579.87,0.4813340151173212,70000.0,-0.1490030729132245,0
9.75,-0.6661548905183688,26.35,0.31783725846225264,12000.0,-0.3391662179158021,385.8,-0.23404775540197836,47000.0,-0.5908963479267691,0
11.47,-0.31024807894560463,9.9,-0.413338064543039,16000.0,0.09123951493844991,351.65,-0.3599316501988769,80000.0,0.043124437962229686,1
13.67,0.14498156376374471,17.96,-0.05508438044439763,20000.0,0.5216452477927019,680.36,0.851760738049688,55000.0,-0.4371943392264058,1
8.39,-0.9475695787386939,21.49,0.10181828765339432,4000.0,-1.1999776836243061,126.07,-1.1914657347752853,37800.0,-0.7676536579321871,1
5.32,-1.5828218528831044,19.79,0.026256096218197047,16000.0,0.09123951493844991,481.84,0.11997535605612185,136000.0,1.1190384988647732,0
5.32,-1.5828218528831044,21.34,0.0951510354679358,20000.0,0.5216452477927019,602.3,0.5640155893572751,112000.0,0.6579324727636832,0
11.99,-0.20264834521430392,6.72,-0.5546838108747612,16000.0,0.09123951493844991,355.84,-0.34448645197928673,143000.0,1.2535277564775913,1
13.67,0.14498156376374471,16.69,-0.1115337822812803,2000.0,-1.415180550051432,68.04,-1.4053762008093706,45000.0,-0.62932185010186,1
13.67,0.14498156376374471,2.51,-0.741811355546632,5000.0,-1.092376250410743,170.09,-1.0291989983489467,78000.0,0.004698935787138848,0
11.47,-0.31024807894560463,30.15,0.48674098049387005,11000.0,-0.44676765112936506,362.58,-0.31964143145421803,100000.0,0.4273794597131381,0
10.75,-0.4592323256504828,29.8,0.4711840587278001,30000.0,1.597659579928332,978.62,1.9512081893563624,60000.0,-0.3411305837886787,1
18.25,1.0926869108586632,17.28,-0.08530925701847654,18000.0,0.3064423813655759,459.54,0.037772988443506045,100000.0,0.4273794597131381,1
19.99,1.4527321737287846,20.22,0.04536888581651165,12000.0,-0.3391662179158021,317.86,-0.4844885112585312,75000.0,-0.05293931747549741,1
5.32,-1.5828218528831044,9.24,-0.4426739741590568,18000.0,0.3064423813655759,542.07,0.3419954727066988,150000.0,1.3880170140904091,0
19.53,1.3575477938895577,21.89,0.11959762681461732,35000.0,2.1356667459961467,1292.36,3.107718091364529,140000.0,1.195889503214955,1
6.49,-1.3407224519876775,26.13,0.30805862192357997,18000.0,0.3064423813655759,551.61,0.3771618667436653,45000.0,-0.62932185010186,0
5.32,-1.5828218528831044,16.17,-0.13464692319087004,20000.0,0.5216452477927019,602.3,0.5640155893572751,80000.0,0.043124437962229686,0
6.49,-1.3407224519876775,9.84,-0.4160049654172225,24325.0,0.9870214464413618,745.43,1.091622086056545,94000.0,0.3121029531878656,0
7.89,-1.051030861172637,1.1,-0.8044835260899427,3600.0,-1.2430182569097312,112.63,-1.2410083276323955,63500.0,-0.27388595498226975,0
17.27,0.8899027972881347,28.56,0.41606810732800903,16750.0,0.17194058984862215,418.72,-0.1126978925406636,33500.0,-0.8502684876086324,1
23.13,2.1024690274139473,35.51,0.7249841252542568,12875.0,-0.24501496385393445,499.27,0.18422590616768672,33927.0,-0.8420646428942504,1
10.75,-0.4592323256504828,26.52,0.3253934776057723,10100.0,-0.5436089410215718,329.47,-0.4416916732324114,22000.0,-1.0712151251154047,0
9.16,-0.7882392037904217,22.89,0.16404597471767454,10000.0,-0.5543690843429281,318.75,-0.48120778896367794,58000.0,-0.37955608596376955,0
9.75,-0.6661548905183688,27.61,0.3738421768201047,7800.0,-0.7910922374127667,250.77,-0.7317959930132579,35000.0,-0.8214493609773142,1
5.32,-1.5828218528831044,11.94,-0.3226634348208023,15000.0,-0.016361918275113095,451.73,0.00898372875496206,80000.0,0.043124437962229686,0
9.75,-0.6661548905183688,25.36,0.2738333940382259,23000.0,0.8444495474333908,739.45,1.069578581198992,70000.0,-0.1490030729132245,0
12.99,0.004274219653582201,31.87,0.5631921388871286,15000.0,-0.016361918275113095,505.34,0.20660116945955123,45000.0,-0.62932185010186,0
18.25,1.0926869108586632,19.17,-0.00130187948169833,19075.0,0.42211392207015613,486.98,0.13892244886010613,99000.0,0.4081667086255927,0
8.39,-0.9475695787386939,27.07,0.3498400689524538,7000.0,-0.8771733839836171,220.62,-0.8429350685074449,150000.0,1.3880170140904091,0
8.39,-0.9475695787386939,6.84,-0.5493500091263942,7200.0,-0.8556530973409044,226.92,-0.8197119781056746,97900.0,0.38703268242929273,0
17.27,0.8899027972881347,16.11,-0.13731382406505357,13900.0,-0.1347234948100324,497.45,0.17751701338495307,50000.0,-0.5332580946641329,0
20.75,1.6099933230283785,9.17,-0.4457853585122708,2000.0,-1.415180550051432,75.1,-1.3793515947400852,25000.0,-1.0135768718527685,0
8.39,-0.9475695787386939,29.49,0.45740507087785226,10000.0,-0.5543690843429281,315.17,-0.4944044022396046,70000.0,-0.1490030729132245,0
11.47,-0.31024807894560463,2.36,-0.7484786077320906,6500.0,-0.9309741005903985,214.26,-0.8663793311987561,31896.0,-0.8810857403530552,0
14.46,0.3084503900093749,14.82,-0.19465219285999738,12000.0,-0.3391662179158021,282.09,-0.6163440578730279,79900.0,0.041203162853475146,1
19.99,1.4527321737287846,15.96,-0.14398107625051212,22350.0,0.774508615844575,830.5,1.4052075305769598,37440.0,-0.7745702483237034,0
7.89,-1.051030861172637,14.52,-0.2079866972309146,14000.0,-0.12396335148867609,438.0,-0.04162786350159483,80000.0,0.043124437962229686,0
22.45,1.9617616833037848,45.91,1.187246943446052,35000.0,2.1356667459961467,975.64,1.9402232989758423,42000.0,-0.6869601033644963,0
9.16,-0.7882392037904217,9.6,-0.4266725689139562,11000.0,-0.44676765112936506,229.2,-0.8113074311031291,40000.0,-0.7253856055395871,1
7.89,-1.051030861172637,10.5,-0.3866690558012047,20000.0,0.5216452477927019,625.72,0.6503465063746505,180000.0,1.9643995467167719,0
13.67,0.14498156376374471,18.6,-0.02663743778644097,7200.0,-0.8556530973409044,244.93,-0.7533234291952166,38000.0,-0.763811107714678,0
7.89,-1.051030861172637,14.14,-0.22487706943407632,19700.0,0.489364817828633,398.41,-0.18756471255018067,107000.0,0.561868717325956,1
9.16,-0.7882392037904217,22.47,0.14537766859839044,3000.0,-1.307579116837869,95.63,-1.3036738096689189,40000.0,-0.7253856055395871,0
15.31,0.48433457014707804,23.89,0.2084943226207318,5400.0,-1.049335677125318,188.02,-0.9631053458245427,31000.0,-0.8983003653274959,0
14.46,0.3084503900093749,41.56,0.9938966300677533,14100.0,-0.1132032081673198,485.07,0.13188179764306135,56000.0,-0.4179815881388604,0
8.39,-0.9475695787386939,20.81,0.07159341107931541,20000.0,0.5216452477927019,630.34,0.6673767726692822,70000.0,-0.1490030729132245,0
6.97,-1.2413996208510922,24.08,0.21693950872231257,20000.0,0.5216452477927019,617.27,0.6191980755976726,73069.0,-0.09003913982554762,0
10.75,-0.4592323256504828,25.17,0.26538820793664514,10000.0,-0.5543690843429281,326.21,-0.4537087009641213,62000.0,-0.3027050816135879,0
5.32,-1.5828218528831044,13.93,-0.23421122249371837,12000.0,-0.3391662179158021,361.38,-0.3240648772450314,85000.0,0.1391881933999568,0
9.75,-0.6661548905183688,22.56,0.1493780199096656,26400.0,1.210294420359505,557.69,0.39957399208378674,175452.0,1.8770199547706152,1
16.29,0.6871186837176062,12.84,-0.28265992170805077,7200.0,-0.8556530973409044,254.17,-0.7192628966059533,50000.0,-0.5332580946641329,1
7.89,-1.051030861172637,10.19,-0.40044804365115244,5000.0,-1.092376250410743,156.43,-1.079552556267706,57000.0,-0.398768837051315,0
13.67,0.14498156376374471,23.88,0.20804983914170116,2400.0,-1.372139976766007,81.65,-1.355206953131895,39500.0,-0.7349919810833598,0
12.99,0.004274219653582201,39.86,0.9183344386325559,5000.0,-1.092376250410743,168.45,-1.0352443742630582,20000.0,-1.1096406272904955,1
22.45,1.9617616833037848,27.25,0.3578407715750041,35000.0,2.1356667459961467,975.64,1.9402232989758423,95000.0,0.331315704275411,0
11.99,-0.20264834521430392,14.29,-0.21820981724861777,12000.0,-0.3391662179158021,398.52,-0.18715923001935625,65000.0,-0.24506682835095162,0
9.16,-0.7882392037904217,10.74,-0.37600145230447096,5600.0,-1.0278153904826053,178.5,-0.9981980157649959,41000.0,-0.7061728544520417,0
11.99,-0.20264834521430392,16.04,-0.1404252084182676,22000.0,0.7368481142198279,730.61,1.0369925305399996,75000.0,-0.05293931747549741,0
14.46,0.3084503900093749,17.06,-0.09508789355714924,12300.0,-0.3068857879517332,289.15,-0.5903194518037422,28000.0,-0.9559386185901322,1
25.88,2.671506080800634,12.31,-0.30621754609667107,30000.0,1.597659579928332,1206.81,2.7923632685277897,180000.0,1.9643995467167719,1
11.47,-0.31024807894560463,18.94,-0.011524999499401514,20000.0,0.5216452477927019,659.24,0.7739080921313718,130000.0,1.0037619923395007,0
12.99,0.004274219653582201,4.44,-0.6560260440937316,10000.0,-0.5543690843429281,336.9,-0.4143031713776251,150000.0,1.3880170140904091,0
12.99,0.004274219653582201,11.08,-0.3608890140174315,18200.0,0.3279626680082885,414.02,-0.13002305522134966,55000.0,-0.4371943392264058,0
13.67,0.14498156376374471,9.79,-0.41822738281237537,20000.0,0.5216452477927019,461.96,0.04669360412164628,185000.0,2.0604633021544987,0
12.99,0.004274219653582201,23.43,0.18804808258532543,8000.0,-0.769571950770054,269.52,-0.6626796525317984,69600.0,-0.1566881733482427,1
7.89,-1.051030861172637,19.03,-0.007524648188126369,7000.0,-0.8771733839836171,219.0,-0.8489067203250431,65000.0,-0.24506682835095162,0
16.29,0.6871186837176062,18.1,-0.04886161173796959,22225.0,0.7610584366928795,784.56,1.2358632808853192,95000.0,0.331315704275411,0
16.29,0.6871186837176062,38.92,0.8765529916036822,8000.0,-0.769571950770054,282.41,-0.6151644723288108,35000.0,-0.8214493609773142,0
11.47,-0.31024807894560463,9.7,-0.4222277341236505,9850.0,-0.5705092993249625,324.68,-0.4593485943474083,48000.0,-0.5716835968392238,0
14.46,0.3084503900093749,19.89,0.030700931008502835,16000.0,0.09123951493844991,376.12,-0.2697302181145399,42000.0,-0.6869601033644963,1
9.75,-0.6661548905183688,12.04,-0.31821860003049657,19800.0,0.5001249611499893,636.57,0.6903418287332552,65000.0,-0.24506682835095162,0
15.31,0.48433457014707804,26.98,0.34583971764117866,10000.0,-0.5543690843429281,348.18,-0.3727227809439789,80000.0,0.043124437962229686,1
11.99,-0.20264834521430392,11.09,-0.3604445305384009,21600.0,0.6938075409344027,480.38,0.11459349701063226,63000.0,-0.28349233052604245,0
11.99,-0.20264834521430392,13.82,-0.23910054076305462,10150.0,-0.5382288693608936,337.08,-0.4136396545090031,29000.0,-0.9367258675025868,0
7.89,-1.051030861172637,20.08,0.03914611711008361,20000.0,0.5216452477927019,404.48,-0.16518944925831616,44000.0,-0.6485346011894054,0
15.31,0.48433457014707804,24.16,0.22049537655455723,8275.0,-0.7399815566363243,288.12,-0.5941162427741904,23000.0,-1.0520023740278592,1
10.75,-0.4592323256504828,16.41,-0.12397931969413638,5000.0,-1.092376250410743,163.11,-1.0549287080321779,43522.0,-0.6577182962092522,0
17.27,0.8899027972881347,24.6,0.24005264963190248,22800.0,0.8229292607906783,815.95,1.3515732503633473,60000.0,-0.3411305837886787,1
21.18,1.6989700259215694,17.61,-0.07064130221046773,35000.0,2.1356667459961467,950.42,1.847257213272247,126000.0,0.926910987989319,0
6.49,-1.3407224519876775,16.89,-0.1026441127006689,13200.0,-0.2100444980595265,404.51,-0.16507886311354592,85000.0,0.1391881933999568,0
9.75,-0.6661548905183688,22.53,0.14804456947257397,15000.0,-0.016361918275113095,482.25,0.12148670003464986,93000.0,0.29289020210032013,0
5.32,-1.5828218528831044,28.25,0.40228911947806134,20000.0,0.5216452477927019,602.3,0.5640155893572751,105000.0,0.5234432151508652,0
13.67,0.14498156376374471,23.21,0.17826944604665287,6700.0,-0.909453813947686,227.92,-0.8160257732799968,16800.0,-1.1711214307706408,0
12.99,0.004274219653582201,24.96,0.25605405487700306,9600.0,-0.5974096576283533,323.42,-0.46399321242776237,42320.0,-0.6808120230164818,0
14.46,0.3084503900093749,26.62,0.3298383123960781,25000.0,1.0596524138605168,587.69,0.5101601368541221,56000.0,-0.4179815881388604,0
6.97,-1.2413996208510922,13.39,-0.25821333036136923,25000.0,1.0596524138605168,771.59,1.188053204296278,144000.0,1.2727405075651366,0
11.99,-0.20264834521430392,32.71,0.6005287511256967,1000.0,-1.5227819832649951,33.21,-1.53376671488773,78000.0,0.004698935787138848,0
6.97,-1.2413996208510922,15.26,-0.17509491978265224,28800.0,1.4685378600720562,888.87,1.6203713062517755,75000.0,-0.05293931747549741,0
19.48,1.3472016656461632,23.96,0.21160570697394582,30000.0,1.597659579928332,786.17,1.2417980706546607,80000.0,0.043124437962229686,1
9.8,-0.6558087622749744,19.34,0.0062543396618213185,11500.0,-0.3929669345225836,370.0,-0.29228979164768837,34000.0,-0.8406621120648596,0
15.77,0.5795189499863055,11.53,-0.34088725746105575,15000.0,-0.016361918275113095,362.95,-0.3182775356687172,61500.0,-0.3123114571573606,0
12.88,-0.018487262481885154,34.42,0.6765354260399246,35000.0,2.1356667459961467,1177.27,2.6834727779772662,110000.0,0.6195069705885923,0
5.32,-1.5828218528831044,8.31,-0.4840109377089,5000.0,-1.092376250410743,150.58,-1.1011168544979213,52000.0,-0.4948325924890421,0
17.27,0.8899027972881347,16.09,-0.13820279102311472,25000.0,1.0596524138605168,624.95,0.6475081286588786,65000.0,-0.24506682835095162,1
17.97,1.0347485926956548,10.39,-0.39155837407054095,30000.0,1.597659579928332,1084.13,2.340139660513632,81000.0,0.06233718904977511,0
10.78,-0.4530246487044463,7.49,-0.520458582989407,6000.0,-0.9847748171971801,195.81,-0.9343898102325123,50000.0,-0.5332580946641329,1
14.85,0.38915019030785025,19.25,0.0022539883505461734,8000.0,-0.769571950770054,276.74,-0.6360652536904042,22500.0,-1.061608749571632,0
7.49,-1.1337998871197914,25.96,0.3005024027800603,20000.0,0.5216452477927019,622.04,0.6367812726161558,85000.0,0.1391881933999568,0
11.48,-0.3081788532969258,18.81,-0.01730328472679907,30000.0,1.597659579928332,989.0,1.989470995446898,70000.0,-0.1490030729132245,0
9.8,-0.6558087622749744,21.97,0.12315349464686182,35000.0,2.1356667459961467,1126.07,2.49473909090256,148000.0,1.3495915119153183,0
17.27,0.8899027972881347,35.71,0.7338737948348684,21000.0,0.6292466810062649,524.96,0.27892450813935077,102000.0,0.46580496188822895,1
9.8,-0.6558087622749744,17.3,-0.08442029006041542,8000.0,-0.769571950770054,257.39,-0.7073933170672706,61000.0,-0.3219178327011333,0
8.49,-0.9268773222519053,17.28,-0.08530925701847654,20000.0,0.5216452477927019,631.26,0.6707680811089056,50000.0,-0.5332580946641329,0
16.59,0.7491954531779722,41.08,0.9725614230742856,10000.0,-0.5543690843429281,354.5,-0.34942596644569496,35000.0,-0.8214493609773142,0
13.44,0.09738937384413081,14.0,-0.23109983814050433,8450.0,-0.7211513058239507,286.51,-0.6000510325435318,51000.0,-0.5140453435765875,0
9.8,-0.6558087622749744,22.97,0.16760184254991906,16000.0,0.09123951493844991,514.78,0.24139894301395007,65000.0,-0.24506682835095162,0
13.99,0.2111967845214683,19.75,0.024478162302074793,12000.0,-0.3391662179158021,279.16,-0.6271446380122638,70000.0,-0.1490030729132245,0
11.99,-0.20264834521430392,20.6,0.06225925801967351,4200.0,-1.1784573969815935,139.49,-1.1419968660146886,75200.0,-0.04909676725798833,0
11.48,-0.3081788532969258,21.23,0.09026171719859953,8000.0,-0.769571950770054,263.74,-0.6839859164242162,48000.0,-0.5716835968392238,0
7.91,-1.0468924098752792,22.68,0.1547118216580325,9000.0,-0.6619705175564911,281.66,-0.6179291259480691,67000.0,-0.20664132617586078,0
12.88,-0.018487262481885154,9.6,-0.4266725689139562,3500.0,-1.2537784002310877,117.73,-1.2222086830214385,32000.0,-0.8790876142399505,0
9.8,-0.6558087622749744,6.58,-0.5609065795811891,5000.0,-1.092376250410743,160.87,-1.0631858068416962,100000.0,0.4273794597131381,0
7.49,-1.1337998871197914,19.91,0.03158989796656396,15400.0,0.026678655010312104,478.97,0.10939594820642662,54000.0,-0.45640709031395127,0
17.97,1.0347485926956548,12.97,-0.2768816364806533,25000.0,1.0596524138605168,634.43,0.6824533504063043,59865.0,-0.34372430518549735,1
10.78,-0.4530246487044463,32.91,0.6094184207063079,15200.0,0.005158368367599505,496.05,0.17235632662900416,45756.0,-0.6147970102796757,0
19.48,1.3472016656461632,11.1,-0.36000004705937033,9125.0,-0.6485203384047957,336.71,-0.4150035502945039,65000.0,-0.24506682835095162,0
7.91,-1.0468924098752792,12.81,-0.2839933721451424,35000.0,2.1356667459961467,1095.33,2.381425154561223,80000.0,0.043124437962229686,0
10.78,-0.4530246487044463,29.46,0.45607162044076066,1200.0,-1.5012616966222825,39.17,-1.5117969341266901,60000.0,-0.3411305837886787,0
7.91,-1.0468924098752792,10.91,-0.36844523316095124,18000.0,0.3064423813655759,563.31,0.42029046320409585,110000.0,0.6195069705885923,0
14.85,0.38915019030785025,22.4,0.14226628424517643,10000.0,-0.5543690843429281,345.92,-0.38105360385001086,45000.0,-0.62932185010186,0
13.99,0.2111967845214683,6.15,-0.5800193691795037,9600.0,-0.5974096576283533,328.06,-0.4468892220366172,141600.0,1.2266299049550276,1
11.99,-0.20264834521430392,10.64,-0.3804462870947766,7000.0,-0.8771733839836171,232.47,-0.7992535413231625,59000.0,-0.36034333487622416,1
11.99,-0.20264834521430392,18.03,-0.05197299609118361,18000.0,0.3064423813655759,400.31,-0.18056092338139285,95521.0,0.34132554759202216,1
13.99,0.2111967845214683,4.77,-0.6413580892857227,16000.0,0.09123951493844991,546.77,0.3593206353873844,120000.0,0.8116344814640465,0
5.32,-1.5828218528831044,10.34,-0.39378079146569384,25000.0,1.0596524138605168,752.87,1.1190474499595886,75000.0,-0.05293931747549741,0
11.48,-0.3081788532969258,15.66,-0.1573155806214293,11200.0,-0.42524736448665246,369.23,-0.29512816936346026,60000.0,-0.3411305837886787,0
8.49,-0.9268773222519053,9.49,-0.43156188718329247,35000.0,2.1356667459961467,1104.71,2.416001755826082,120000.0,0.8116344814640465,1
19.48,1.3472016656461632,11.52,-0.34133174094008634,20000.0,0.5216452477927019,524.11,0.27579123403752454,52000.0,-0.4948325924890421,1
17.27,0.8899027972881347,43.5,1.0801264249996843,16000.0,0.09123951493844991,572.6,0.4545353060346433,70000.0,-0.1490030729132245,0
13.44,0.09738937384413081,5.32,-0.6169114979390412,10000.0,-0.5543690843429281,339.07,-0.4063041069059042,90500.0,0.2448583243814566,0
7.49,-1.1337998871197914,16.87,-0.10353307965873002,20000.0,0.5216452477927019,622.04,0.6367812726161558,104000.0,0.5042304640633198,0
9.8,-0.6558087622749744,11.57,-0.33910932354493345,15000.0,-0.016361918275113095,482.61,0.12281373377189393,75000.0,-0.05293931747549741,0
7.91,-1.0468924098752792,21.36,0.09604000242599693,12000.0,-0.3391662179158021,375.54,-0.271868216913433,45000.0,-0.62932185010186,0
7.91,-1.0468924098752792,13.73,-0.24310089207432978,3000.0,-1.307579116837869,93.89,-1.3100878060655985,105000.0,0.5234432151508652,0
8.49,-0.9268773222519053,18.95,-0.01108051602037103,20000.0,0.5216452477927019,631.26,0.6707680811089056,110000.0,0.6195069705885923,0
11.99,-0.20264834521430392,16.13,-0.13642485710699245,10000.0,-0.5543690843429281,332.1,-0.43199695454087866,93000.0,0.29289020210032013,1
7.49,-1.1337998871197914,17.39,-0.08041993874914027,12000.0,-0.3391662179158021,373.22,-0.2804202121090056,130000.0,1.0037619923395007,0
14.85,0.38915019030785025,20.54,0.05959235714548998,28000.0,1.3824567135012058,663.92,0.791159530715544,87000.0,0.17761369557504764,0
9.8,-0.6558087622749744,12.11,-0.31510721567728256,12000.0,-0.3391662179158021,386.09,-0.2329787560025319,90000.0,0.23525194883768388,0
5.32,-1.5828218528831044,12.84,-0.28265992170805077,10200.0,-0.5328487977002154,307.18,-0.5238571787967706,95000.0,0.331315704275411,0
17.97,1.0347485926956548,20.91,0.0760382458696212,15050.0,-0.010981846614434944,543.87,0.3486306413929187,65700.0,-0.23161790258966983,0
13.99,0.2111967845214683,6.77,-0.5524613934796082,24000.0,0.9520509806469539,558.32,0.4018963011239638,160000.0,1.5801445249658634,1
6.49,-1.3407224519876775,33.24,0.6240863755143171,25000.0,1.0596524138605168,766.12,1.16788966389982,95000.0,0.331315704275411,0
10.78,-0.4530246487044463,25.12,0.2631657905414922,16000.0,0.09123951493844991,346.13,-0.38027950083661854,45000.0,-0.62932185010186,1
13.44,0.09738937384413081,9.79,-0.41822738281237537,12000.0,-0.3391662179158021,275.75,-0.6397145964678254,51000.0,-0.5140453435765875,0
9.8,-0.6558087622749744,16.07,-0.13909175798117585,15000.0,-0.016361918275113095,317.24,-0.4867739582504515,80000.0,0.043124437962229686,0
9.8,-0.6558087622749744,14.33,-0.21643188333249544,20000.0,0.5216452477927019,643.47,0.7157766420304322,90000.0,0.23525194883768388,0
18.99,1.2458096088608985,23.43,0.18804808258532543,12000.0,-0.3391662179158021,311.23,-0.5089280492527753,113000.0,0.6771452238512286,1
9.17,-0.7861699781417428,17.84,-0.06041818219276454,8000.0,-0.769571950770054,255.04,-0.7160558984076135,73000.0,-0.09136481965058825,0
9.17,-0.7861699781417428,20.93,0.07692721282768232,28000.0,1.3824567135012058,583.55,0.4948992488758155,95000.0,0.331315704275411,1
14.85,0.38915019030785025,11.48,-0.3431096748562086,4000.0,-1.1999776836243061,138.37,-1.1461254154194478,180000.0,1.9643995467167719,0
7.91,-1.0468924098752792,18.42,-0.03463814040899126,22100.0,0.7476082575411842,691.62,0.8932674043868205,105000.0,0.5234432151508652,0
7.91,-1.0468924098752792,21.42,0.09870690330018046,3500.0,-1.2537784002310877,109.54,-1.25239870054374,32000.0,-0.8790876142399505,0
9.8,-0.6558087622749744,7.84,-0.5049016612233369,4000.0,-1.1999776836243061,128.7,-1.1817710160837527,63900.0,-0.26620085454725156,0
